,job_type,employment,race,exemption_exempt,exemption_non-exempt,ethnicity_no,ethnicity_yes,gender_female,gender_male,affiliation_AAM,affiliation_AAMD
700,1,1,1,0,1,0,0,1,0,0,1
702,11,1,1,1,0,0,0,1,0,0,1
703,10,1,1,1,0,0,0,0,1,0,1
705,16,1,3,0,1,0,0,0,1,0,1
707,16,1,3,0,1,0,0,0,1,0,1
708,16,1,3,0,1,0,0,1,0,0,1
710,16,1,1,0,1,0,0,1,0,0,1
711,16,1,1,0,0,0,0,0,1,0,1
712,16,1,4,0,1,0,0,0,1,0,1
713,16,1,2,0,1,0,0,0,1,0,1
717,16,1,1,0,1,0,0,0,1,0,1
718,16,1,1,0,1,0,0,0,1,0,1
719,16,1,1,0,1,0,0,1,0,0,1
721,16,1,1,0,0,0,0,0,1,0,1
722,16,1,1,0,1,0,0,0,1,0,1
723,16,1,1,0,1,0,0,1,0,0,1
724,16,1,1,0,1,0,0,0,1,0,1
725,16,1,1,0,1,0,0,1,0,0,1
726,16,1,1,0,1,0,0,1,0,0,1
727,16,1,5,0,1,0,0,1,0,0,1
728,16,1,1,0,1,0,0,1,0,0,1
731,16,1,1,0,1,0,0,1,0,0,1
732,16,1,1,0,1,0,0,1,0,0,1
733,2,1,2,1,0,0,0,1,0,0,1
734,2,1,1,1,0,0,0,1,0,0,1
735,1,1,6,0,1,0,0,1,0,0,1
736,1,1,6,0,0,0,0,1,0,0,1
739,1,1,1,0,1,0,0,1,0,0,1
740,1,1,1,0,1,0,0,1,0,0,1
741,7,1,1,1,0,0,0,1,0,0,1
744,12,1,1,1,0,0,0,1,0,0,1
746,7,1,1,1,0,0,0,0,1,0,1
747,7,1,1,1,0,0,0,0,1,0,1
748,7,1,1,1,0,0,0,1,0,0,1
749,7,1,1,1,0,0,0,1,0,0,1
750,7,1,1,1,0,0,0,1,0,0,1
751,7,1,1,1,0,0,0,1,0,0,1
752,7,1,1,1,0,0,0,1,0,0,1
753,7,1,1,1,0,0,0,0,1,0,1
754,7,1,1,1,0,0,0,1,0,0,1
755,7,1,1,1,0,0,0,1,0,0,1
757,7,1,1,1,0,0,0,0,1,0,1
758,1,1,6,1,0,0,0,1,0,0,1
759,7,1,1,1,0,0,0,1,0,0,1
760,7,1,1,1,0,0,0,0,1,0,1
761,7,1,1,1,0,0,0,0,1,0,1
762,10,1,1,1,0,0,0,1,0,0,1
764,17,1,1,0,1,0,0,0,1,0,1
765,17,1,1,0,1,0,0,0,1,0,1
766,17,1,1,0,1,0,0,0,1,0,1
767,17,1,1,0,1,0,0,0,1,0,1
768,17,1,1,0,1,0,0,1,0,0,1
769,17,1,1,0,1,0,0,0,1,0,1
770,17,1,1,0,1,0,0,0,1,0,1
771,17,1,1,0,1,0,0,0,1,0,1
773,17,1,1,0,1,0,0,0,1,0,1
774,17,1,1,0,1,0,0,0,1,0,1
775,17,1,1,0,1,0,0,1,0,0,1
776,3,1,1,0,1,0,0,0,1,0,1
778,11,1,1,0,1,0,0,0,1,0,1
779,1,1,1,0,1,0,0,1,0,0,1
782,8,1,1,0,1,0,0,1,0,0,1
783,8,1,1,0,1,0,0,1,0,0,1
784,8,1,2,0,1,0,0,0,1,0,1
785,8,1,1,0,1,0,0,1,0,0,1
786,8,1,1,0,1,0,0,0,1,0,1
787,8,1,1,0,1,0,0,1,0,0,1
788,8,1,1,0,1,0,0,1,0,0,1
789,8,1,1,0,1,0,0,0,1,0,1
790,8,1,2,0,1,0,0,0,1,0,1
791,8,1,1,0,1,0,0,0,1,0,1
792,8,1,1,0,1,0,0,1,0,0,1
794,7,1,1,1,0,0,0,1,0,0,1
795,7,1,2,0,0,0,0,0,1,0,1
796,7,1,1,1,0,0,0,1,0,0,1
797,17,1,1,0,1,0,0,0,1,0,1
798,17,1,1,0,1,0,0,0,1,0,1
799,17,1,2,0,1,0,0,0,1,0,1
801,17,1,1,0,1,0,0,1,0,0,1
802,17,1,1,0,1,0,0,0,1,0,1
803,17,1,1,0,1,0,0,0,1,0,1
805,17,1,1,0,1,0,0,1,0,0,1
807,17,1,1,0,1,0,0,0,1,0,1
808,17,1,1,0,1,0,0,0,1,0,1
810,17,1,1,0,1,0,0,0,1,0,1
811,17,1,1,0,1,0,0,0,1,0,1
812,17,1,1,0,1,0,0,0,1,0,1
813,17,1,1,0,1,0,0,0,1,0,1
814,17,1,1,0,1,0,0,0,1,0,1
815,17,1,1,0,1,0,0,1,0,0,1
816,17,1,1,0,1,0,0,0,1,0,1
818,17,1,1,0,1,0,0,0,1,0,1
819,17,1,1,0,1,0,0,0,1,0,1
821,17,1,1,0,1,0,0,0,1,0,1
822,17,1,1,0,1,0,0,0,1,0,1
823,17,1,1,0,1,0,0,1,0,0,1
824,17,1,1,0,1,0,0,0,1,0,1
826,17,1,1,0,1,0,0,1,0,0,1
827,17,1,5,0,1,0,0,0,1,0,1
828,17,1,1,0,1,0,0,1,0,0,1
829,17,1,1,0,1,0,0,0,1,0,1
830,17,1,1,0,1,0,0,1,0,0,1
831,17,1,1,0,1,0,0,0,1,0,1
832,17,1,1,0,1,0,0,1,0,0,1
834,17,1,1,0,1,0,0,1,0,0,1
836,17,1,1,0,1,0,0,1,0,0,1
837,17,1,5,0,1,0,0,1,0,0,1
838,17,1,1,0,1,0,0,1,0,0,1
839,17,1,1,0,1,0,0,0,1,0,1
842,17,1,1,0,1,0,0,1,0,0,1
844,17,1,1,0,1,0,0,0,1,0,1
845,9,2,2,0,0,0,0,1,0,0,1
846,11,1,1,0,1,0,0,0,1,0,1
847,7,1,1,1,0,0,0,1,0,0,1
848,3,1,1,0,1,0,0,0,1,0,1
849,3,1,1,0,1,0,0,0,1,0,1
850,3,1,1,0,1,0,0,0,1,0,1
851,3,1,1,0,1,0,0,0,1,0,1
853,3,1,5,0,1,0,0,0,1,0,1
854,3,1,1,0,1,0,0,0,1,0,1
855,3,1,1,0,1,0,0,0,1,0,1
856,7,1,1,1,0,0,0,0,1,0,1
857,7,1,1,1,0,0,0,1,0,0,1
858,7,1,1,1,0,0,0,0,1,0,1
859,7,1,1,1,0,0,0,1,0,0,1
860,7,1,2,1,0,0,0,1,0,0,1
861,7,1,1,1,0,0,0,0,1,0,1
863,7,1,1,1,0,0,0,1,0,0,1
865,7,1,1,1,0,0,0,0,1,0,1
866,7,1,1,1,0,0,0,1,0,0,1
867,7,1,1,1,0,0,0,0,1,0,1
868,7,1,1,1,0,0,0,1,0,0,1
869,7,1,1,1,0,0,0,0,1,0,1
870,7,1,1,1,0,0,0,1,0,0,1
871,7,1,5,1,0,0,0,0,1,0,1
872,7,1,1,1,0,0,0,0,1,0,1
874,7,1,1,1,0,0,0,1,0,0,1
875,7,1,1,1,0,0,0,1,0,0,1
876,7,1,1,1,0,0,0,0,1,0,1
877,7,1,1,1,0,0,0,1,0,0,1
878,3,1,1,0,1,0,0,0,1,0,1
881,5,1,2,0,1,0,0,1,0,0,1
882,5,1,1,0,1,0,0,1,0,0,1
884,5,1,1,0,1,0,0,1,0,0,1
885,5,1,1,0,1,0,0,0,1,0,1
887,5,1,6,0,1,0,0,0,1,0,1
888,5,1,1,0,1,0,0,1,0,0,1
889,5,1,1,0,1,0,0,1,0,0,1
891,9,1,1,0,1,0,0,1,0,0,1
892,8,1,1,0,1,0,0,1,0,0,1
893,1,1,1,0,1,0,0,1,0,0,1
894,1,1,1,1,0,0,0,1,0,0,1
895,11,1,1,1,0,0,0,1,0,0,1
896,1,1,1,1,0,0,0,1,0,0,1
897,1,1,1,1,0,0,0,1,0,0,1
898,1,1,6,1,0,0,0,1,0,0,1
899,1,1,1,1,0,0,0,1,0,0,1
900,14,1,1,0,1,0,0,0,1,0,1
901,9,1,2,0,1,0,0,0,1,0,1
902,4,1,1,1,0,0,0,1,0,0,1
903,16,1,5,0,1,0,0,0,1,0,1
904,16,1,1,0,1,0,0,0,1,0,1
905,16,1,3,0,1,0,0,1,0,0,1
906,16,1,1,0,1,0,0,1,0,0,1
907,16,1,1,0,1,0,0,1,0,0,1
908,16,1,1,0,1,0,0,1,0,0,1
909,16,1,1,0,1,0,0,0,1,0,1
910,1,1,1,1,0,0,0,1,0,0,1
911,1,1,1,1,0,0,0,1,0,0,1
912,1,1,2,1,0,0,0,1,0,0,1
914,15,1,1,1,0,0,0,0,1,0,1
916,5,1,1,1,0,0,0,1,0,0,1
917,5,1,1,1,0,0,0,1,0,0,1
918,11,1,1,1,0,0,0,1,0,0,1
919,3,1,1,1,0,0,0,0,1,0,1
920,6,1,1,0,1,0,0,0,1,0,1
921,6,1,1,0,1,0,0,1,0,0,1
924,8,1,1,0,1,0,0,1,0,0,1
925,8,1,1,0,1,0,0,1,0,0,1
926,8,1,5,0,1,0,0,1,0,0,1
927,16,1,1,0,1,0,0,1,0,0,1
928,16,1,1,0,1,0,0,0,1,0,1
929,17,1,1,0,1,0,0,0,1,0,1
931,17,1,1,0,1,0,0,0,1,0,1
932,17,1,1,0,1,0,0,0,1,0,1
933,17,1,1,0,1,0,0,0,1,0,1
934,9,1,1,1,0,0,0,0,1,0,1
935,1,1,1,0,1,0,0,1,0,0,1
936,1,1,5,0,1,0,0,1,0,0,1
937,11,1,1,1,0,0,0,1,0,0,1
938,14,1,1,0,1,0,0,1,0,0,1
939,14,1,1,0,1,0,0,1,0,0,1
941,14,1,1,1,0,0,0,1,0,0,1
942,16,1,1,0,1,0,0,1,0,0,1
944,8,1,1,0,1,0,0,1,0,0,1
946,8,1,1,0,1,0,0,1,0,0,1
948,16,1,5,0,1,0,0,0,1,0,1
949,16,1,1,0,1,0,0,1,0,0,1
950,16,1,1,0,1,0,0,0,1,0,1
951,8,1,1,0,1,0,0,1,0,0,1
952,16,1,2,0,1,0,0,1,0,0,1
954,3,1,1,0,1,0,0,0,1,0,1
955,3,1,1,0,1,0,0,1,0,0,1
958,3,1,1,0,1,0,0,0,1,0,1
959,15,1,2,1,0,0,0,0,1,0,1
962,7,1,1,1,0,0,0,0,0,1,0
963,10,1,1,1,0,0,0,0,0,1,0
964,1,1,1,0,1,0,0,0,0,1,0
968,7,1,1,1,0,1,0,1,0,1,0
969,7,1,1,1,0,1,0,1,0,1,0
970,7,1,3,1,0,1,0,1,0,1,0
971,17,1,1,1,0,1,0,0,1,1,0
972,17,1,1,0,1,1,0,0,1,1,0
973,6,1,1,1,0,1,0,0,1,1,0
974,1,1,1,0,1,1,0,1,0,1,0
975,5,1,3,1,0,1,0,1,0,1,0
976,2,1,1,1,0,1,0,1,0,1,0
977,2,1,1,1,0,1,0,1,0,1,0
978,15,4,5,1,0,1,0,1,0,1,0
979,2,1,1,0,1,1,0,1,0,1,0
980,4,1,3,1,0,1,0,1,0,1,0
981,2,1,1,1,0,1,0,1,0,1,0
982,6,1,1,1,0,1,0,0,1,1,0
983,6,3,1,1,0,1,0,0,1,1,0
984,1,1,1,0,1,1,0,1,0,1,0
985,17,1,1,0,1,1,0,0,1,1,0
986,2,1,1,1,0,1,0,1,0,1,0
987,4,1,1,0,1,1,0,1,0,1,0
1006,7,1,1,1,0,1,0,1,0,1,0
1007,7,1,1,1,0,1,0,1,0,1,0
1008,10,1,4,0,1,1,0,0,1,1,0
1009,1,1,1,0,1,1,0,1,0,1,0
1010,4,1,1,0,1,1,0,0,1,1,0
1011,3,1,1,0,1,1,0,0,1,1,0
1012,3,1,1,0,1,1,0,1,0,1,0
1013,3,1,1,0,1,1,0,1,0,1,0
1014,3,1,1,0,1,1,0,1,0,1,0
1015,8,1,1,0,1,1,0,1,0,1,0
1016,8,1,5,0,1,0,1,1,0,1,0
1017,8,1,1,0,1,1,0,1,0,1,0
1018,8,1,5,0,1,1,0,1,0,1,0
1019,1,1,2,0,1,1,0,1,0,1,0
1020,8,1,3,0,1,1,0,0,1,1,0
1021,8,1,5,0,1,1,0,1,0,1,0
1022,8,1,5,0,1,0,1,0,1,1,0
1023,8,1,3,0,1,1,0,1,0,1,0
1024,8,1,1,0,1,1,0,1,0,1,0
1025,8,1,5,0,1,0,1,1,0,1,0
1026,8,1,3,0,1,1,0,1,0,1,0
1027,8,1,1,0,1,1,0,0,1,1,0
1028,1,1,1,0,1,1,0,1,0,1,0
1029,1,1,1,0,1,1,0,0,1,1,0
1030,2,1,1,1,0,0,0,1,0,1,0
1034,8,1,1,0,1,0,0,0,1,1,0
1035,12,1,1,0,1,0,0,1,0,1,0
1038,1,1,1,1,0,0,0,1,0,1,0
1039,4,1,1,1,0,0,0,1,0,1,0
1042,14,1,1,1,0,0,0,1,0,1,0
1047,6,3,1,0,0,1,0,0,1,0,1
1048,6,3,1,0,1,1,0,0,1,0,1
1049,6,3,1,0,1,1,0,1,0,0,1
1050,6,3,1,0,1,1,0,1,0,0,1
1051,8,1,5,0,1,1,0,1,0,0,1
1052,10,1,1,0,1,1,0,1,0,0,1
1053,2,1,1,0,1,1,0,1,0,0,1
1054,1,1,1,0,1,1,0,1,0,0,1
1055,3,3,1,0,1,1,0,1,0,0,1
1056,8,1,1,0,1,1,0,1,0,0,1
1057,11,1,1,0,1,1,0,1,0,0,1
1058,8,1,1,0,1,1,0,1,0,0,1
1059,8,1,1,0,1,1,0,1,0,0,1
1060,10,1,1,0,1,1,0,0,1,0,1
1061,1,1,1,0,1,1,0,0,1,0,1
1062,14,1,1,0,1,0,1,1,0,0,1
1063,10,1,1,0,1,1,0,0,1,0,1
1064,3,1,1,0,1,1,0,1,0,0,1
1065,7,1,1,0,1,1,0,0,1,0,1
1066,7,1,1,0,1,1,0,1,0,0,1
1067,4,1,1,0,1,0,1,1,0,0,1
1068,1,1,1,0,1,1,0,1,0,0,1
1069,2,1,1,1,0,0,1,1,0,0,1
1070,2,1,1,1,0,1,0,0,1,0,1
1071,5,1,1,1,0,1,0,0,1,0,1
1072,7,1,1,1,0,1,0,0,1,0,1
1073,7,1,1,1,0,1,0,1,0,0,1
1074,5,1,1,1,0,1,0,1,0,0,1
1075,3,3,1,0,1,1,0,1,0,0,1
1076,3,3,1,0,1,1,0,1,0,0,1
1077,3,3,1,0,1,1,0,1,0,0,1
1078,3,3,3,0,1,1,0,1,0,0,1
1079,3,3,1,0,1,1,0,1,0,0,1
1080,3,3,1,0,1,1,0,1,0,0,1
1081,11,3,1,0,1,1,0,1,0,0,1
1082,3,3,1,0,1,1,0,1,0,0,1
1083,3,3,1,0,1,1,0,1,0,0,1
1084,7,1,1,0,1,1,0,0,1,0,1
1085,12,1,1,0,1,1,0,1,0,0,1
1086,17,1,1,0,1,1,0,1,0,0,1
1087,7,1,1,1,0,1,0,1,0,1,0
1088,2,1,1,1,0,1,0,1,0,1,0
1089,12,1,1,1,0,1,0,1,0,1,0
1090,7,1,1,1,0,1,0,1,0,1,0
1091,2,1,1,1,0,1,0,1,0,1,0
1092,4,1,5,1,0,1,0,0,1,1,0
1093,11,1,1,1,0,1,0,1,0,1,0
1094,1,1,1,0,1,1,0,1,0,1,0
1095,5,1,1,1,0,1,0,1,0,0,1
1096,4,1,1,1,0,1,0,1,0,0,1
1097,4,1,1,1,0,0,1,1,0,0,1
1098,4,1,1,0,1,1,0,1,0,0,1
1099,6,1,1,1,0,1,0,0,1,0,1
1100,7,1,1,1,0,1,0,0,1,0,1
1101,1,1,1,0,1,1,0,1,0,0,1
1102,2,1,1,1,0,1,0,1,0,0,1
1103,2,1,1,1,0,1,0,1,0,0,1
1104,2,1,1,1,0,1,0,1,0,0,1
1105,17,1,1,0,1,1,0,0,1,0,1
1106,17,1,1,0,1,1,0,0,1,0,1
1107,17,1,1,0,1,1,0,0,1,0,1
1108,7,1,1,1,0,0,0,1,0,0,1
1109,2,1,1,0,0,0,0,0,1,0,1
1110,17,1,1,0,0,0,0,0,1,0,1
1111,6,3,1,0,0,0,0,1,0,0,1
1112,4,3,1,0,0,0,0,1,0,0,1
1113,4,3,1,0,0,0,0,1,0,0,1
1115,4,1,1,0,0,0,0,1,0,0,1
1116,5,1,1,0,0,0,0,1,0,0,1
1117,3,1,1,0,0,0,0,0,1,0,1
1118,10,1,1,0,0,0,0,0,1,0,1
1119,6,1,1,0,1,0,0,0,1,0,1
1120,6,1,1,0,1,0,0,0,1,0,1
1121,12,1,1,0,0,0,0,0,1,0,1
1122,12,1,1,1,0,0,0,0,1,0,1
1123,5,2,2,0,0,0,0,1,0,0,1
1124,5,1,1,1,0,0,0,1,0,0,1
1125,1,3,1,0,0,0,0,1,0,0,1
1126,11,1,1,1,0,0,0,1,0,0,1
1127,12,1,1,0,0,0,0,1,0,0,1
1128,2,1,1,0,0,0,0,1,0,0,1
1129,8,1,1,0,0,0,0,0,1,0,1
1130,2,1,1,0,0,0,0,0,1,0,1
1131,2,2,1,0,0,0,0,0,1,0,1
1132,16,1,1,0,0,0,0,1,0,0,1
1133,12,1,1,1,0,0,0,1,0,0,1
1134,12,3,2,0,0,0,0,1,0,0,1
1135,14,1,2,0,0,0,0,1,0,0,1
1136,1,1,1,0,0,0,0,1,0,0,1
1137,11,1,1,0,0,0,0,1,0,0,1
1138,7,1,1,1,0,1,0,0,1,1,0
1139,5,1,1,0,1,1,0,1,0,1,0
1140,7,1,1,1,0,1,0,1,0,1,0
1141,2,1,1,1,0,1,0,1,0,1,0
1142,5,1,1,1,0,1,0,1,0,1,0
1143,8,1,2,0,1,1,0,0,1,1,0
1144,8,1,5,0,1,0,1,0,1,1,0
1145,8,1,5,0,1,0,1,1,0,1,0
1146,16,1,1,0,1,1,0,1,0,1,0
1147,11,7,2,0,1,1,0,1,0,1,0
1148,2,7,5,0,1,0,1,1,0,1,0
1149,11,7,1,0,1,1,0,0,1,1,0
1150,7,1,1,1,0,1,0,0,1,1,0
1151,4,1,1,1,0,1,0,1,0,1,0
1152,14,1,1,0,1,1,0,1,0,1,0
1153,5,1,1,1,0,1,0,1,0,1,0
1154,10,1,1,0,1,1,0,0,1,1,0
1155,12,1,1,1,0,1,0,1,0,1,0
1156,1,1,2,0,1,1,0,1,0,1,0
1157,11,1,1,0,1,1,0,1,0,1,0
1158,4,1,1,0,1,1,0,1,0,1,0
1159,4,1,1,0,1,1,0,1,0,1,0
1160,8,1,5,0,1,0,1,1,0,1,0
1161,8,2,2,0,1,1,0,0,1,1,0
1162,8,2,5,0,1,1,0,0,1,1,0
1164,8,2,1,0,1,1,0,1,0,1,0
1165,8,2,1,0,1,1,0,1,0,1,0
1166,8,2,1,0,1,1,0,1,0,1,0
1167,7,1,1,1,0,1,0,1,0,1,0
1168,2,1,1,1,0,1,0,1,0,1,0
1169,5,1,1,1,0,1,0,1,0,1,0
1170,12,1,1,1,0,1,0,1,0,1,0
1171,11,1,1,1,0,1,0,1,0,1,0
1172,3,1,2,1,0,1,0,0,1,1,0
1173,1,1,1,1,0,1,0,1,0,1,0
1174,3,1,1,1,0,0,1,1,0,1,0
1175,2,1,1,1,0,0,1,1,0,1,0
1176,8,1,2,1,0,1,0,1,0,1,0
1177,8,1,2,0,1,1,0,1,0,1,0
1178,8,1,1,0,1,1,0,0,1,1,0
1179,8,1,1,0,1,1,0,0,1,1,0
1180,2,1,1,1,0,1,0,0,1,0,1
1181,16,4,2,0,1,1,0,0,1,0,1
1182,15,4,1,1,0,1,0,0,1,0,1
1183,19,1,1,1,0,1,0,0,1,0,1
1184,17,1,2,1,0,1,0,0,1,0,1
1185,7,1,1,1,0,1,0,0,1,0,1
1186,12,1,1,1,0,1,0,0,1,0,1
1187,13,1,1,1,0,1,0,0,1,0,1
1188,5,1,1,1,0,1,0,0,1,0,1
1189,1,1,6,1,0,1,0,0,1,0,1
1190,17,1,2,1,0,1,0,0,1,0,1
1191,17,1,2,1,0,1,0,0,1,0,1
1192,2,1,1,1,0,1,0,0,1,0,1
1194,17,1,2,1,0,1,0,0,1,0,1
1195,6,1,1,0,1,1,0,0,1,0,1
1196,12,1,1,0,1,1,0,0,1,0,1
1197,4,1,1,1,0,1,0,0,1,0,1
1198,6,1,1,1,0,1,0,0,1,0,1
1199,19,1,1,1,0,1,0,0,1,0,1
1200,7,1,1,1,0,1,0,0,1,0,1
1201,6,1,1,0,1,1,0,0,1,0,1
1202,6,1,1,1,0,1,0,0,1,0,1
1203,16,1,1,0,1,1,0,1,0,0,1
1204,1,1,3,0,1,1,0,1,0,0,1
1205,2,1,1,1,0,1,0,1,0,0,1
1206,5,1,1,1,0,1,0,1,0,0,1
1207,16,1,1,1,0,1,0,1,0,0,1
1208,5,1,1,1,0,1,0,1,0,0,1
1209,5,1,1,1,0,1,0,1,0,0,1
1210,12,1,1,1,0,1,0,1,0,0,1
1211,17,1,2,1,0,1,0,1,0,0,1
1212,5,1,1,1,0,1,0,1,0,0,1
1213,12,1,1,1,0,1,0,1,0,0,1
1214,5,1,1,1,0,1,0,1,0,0,1
1215,1,1,2,1,0,1,0,1,0,0,1
1216,11,1,1,1,0,1,0,1,0,0,1
1217,8,1,2,1,0,1,0,1,0,0,1
1218,14,1,2,1,0,1,0,1,0,0,1
1219,4,1,1,1,0,1,0,1,0,0,1
1220,12,1,2,0,1,1,0,1,0,0,1
1221,4,1,1,1,0,1,0,1,0,0,1
1222,2,1,1,1,0,1,0,1,0,0,1
1223,12,1,1,1,0,1,0,1,0,0,1
1224,15,4,1,1,0,1,0,1,0,0,1
1225,12,1,1,1,0,1,0,1,0,0,1
1226,1,1,1,0,1,1,0,1,0,0,1
1227,1,1,2,1,0,1,0,1,0,0,1
1228,8,1,3,1,0,1,0,1,0,0,1
1229,15,4,1,1,0,1,0,1,0,0,1
1230,13,1,1,0,1,1,0,1,0,0,1
1231,12,1,2,1,0,1,0,1,0,0,1
1232,12,1,2,0,1,1,0,1,0,0,1
1233,5,1,1,1,0,1,0,1,0,0,1
1234,11,1,2,1,0,1,0,1,0,0,1
1235,11,1,2,1,0,1,0,1,0,0,1
1236,1,1,1,1,0,1,0,1,0,0,1
1237,12,1,1,1,0,1,0,1,0,0,1
1238,6,1,1,1,0,1,0,1,0,0,1
1239,15,4,1,1,0,1,0,1,0,0,1
1240,5,1,2,0,1,1,0,1,0,0,1
1241,14,1,1,1,0,1,0,1,0,0,1
1242,12,1,1,1,0,1,0,1,0,0,1
1243,11,1,1,1,0,1,0,1,0,0,1
1244,5,1,1,1,0,1,0,1,0,0,1
1245,5,1,1,1,0,1,0,1,0,0,1
1246,12,1,1,1,0,1,0,1,0,0,1
1247,2,1,1,1,0,1,0,1,0,0,1
1248,12,1,1,1,0,1,0,1,0,0,1
1249,4,1,1,1,0,1,0,1,0,0,1
1250,4,1,1,1,0,1,0,1,0,0,1
1251,19,1,1,1,0,1,0,1,0,0,1
1252,7,1,2,1,0,1,0,1,0,0,1
1253,6,1,1,0,1,1,0,1,0,0,1
1254,2,1,1,1,0,1,0,1,0,0,1
1255,13,1,1,1,0,1,0,1,0,0,1
1256,16,1,2,1,0,1,0,1,0,0,1
1257,12,1,2,1,0,1,0,1,0,0,1
1258,12,1,2,1,0,1,0,1,0,0,1
1259,12,1,1,1,0,1,0,1,0,0,1
1260,4,1,1,1,0,1,0,1,0,0,1
1261,5,1,1,1,0,1,0,1,0,0,1
1262,5,1,1,1,0,1,0,1,0,0,1
1263,19,1,1,1,0,1,0,1,0,0,1
1264,11,1,1,1,0,1,0,1,0,0,1
1265,6,1,1,0,1,1,0,0,1,0,1
1266,1,1,1,0,1,1,0,1,0,0,1
1268,8,1,2,0,1,1,0,0,1,0,1
1269,8,1,2,0,1,1,0,0,1,0,1
1270,8,1,2,0,1,1,0,1,0,0,1
1271,8,1,2,0,1,1,0,1,0,0,1
1272,1,1,1,0,1,1,0,1,0,0,1
1273,12,1,1,0,1,1,0,1,0,0,1
1274,5,1,2,0,1,1,0,1,0,0,1
1276,8,1,2,0,1,1,0,1,0,0,1
1277,5,3,2,0,1,1,0,0,1,0,1
1278,5,3,2,0,1,1,0,0,1,0,1
1279,5,3,1,0,1,1,0,0,1,0,1
1280,5,3,1,0,1,1,0,0,1,0,1
1281,5,3,2,0,1,1,0,0,1,0,1
1282,5,3,2,0,1,1,0,0,1,0,1
1283,5,3,2,0,1,1,0,0,1,0,1
1284,5,3,2,0,1,1,0,0,1,0,1
1286,1,2,1,0,1,1,0,0,1,0,1
1288,5,3,2,0,1,1,0,0,1,0,1
1289,5,3,1,0,1,1,0,0,1,0,1
1291,6,3,1,0,1,1,0,0,1,0,1
1292,8,3,1,0,1,1,0,1,0,0,1
1293,5,3,1,0,1,1,0,1,0,0,1
1294,5,3,1,0,1,1,0,1,0,0,1
1296,5,3,1,0,1,1,0,1,0,0,1
1298,5,3,1,0,1,1,0,1,0,0,1
1299,5,3,1,0,1,1,0,1,0,0,1
1300,5,3,3,0,1,1,0,1,0,0,1
1301,5,3,1,0,1,1,0,1,0,0,1
1302,5,3,1,0,1,1,0,1,0,0,1
1303,5,3,2,0,1,1,0,1,0,0,1
1304,5,3,1,0,1,1,0,1,0,0,1
1305,5,3,1,0,1,1,0,1,0,0,1
1306,1,3,2,1,0,1,0,1,0,0,1
1307,16,3,2,0,1,1,0,1,0,0,1
1308,5,3,1,0,1,1,0,1,0,0,1
1309,16,3,2,0,1,1,0,1,0,0,1
1310,5,3,1,0,1,1,0,1,0,0,1
1311,5,3,1,0,1,1,0,1,0,0,1
1312,5,3,1,0,1,1,0,1,0,0,1
1313,5,3,1,0,1,1,0,1,0,0,1
1315,5,3,2,0,1,1,0,1,0,0,1
1316,5,3,2,0,1,1,0,1,0,0,1
1317,5,3,5,0,1,1,0,1,0,0,1
1318,5,3,2,0,1,1,0,1,0,0,1
1320,5,3,1,0,1,1,0,1,0,0,1
1321,5,3,5,0,1,1,0,1,0,0,1
1322,5,3,1,0,1,1,0,1,0,0,1
1323,5,3,6,0,1,1,0,1,0,0,1
1324,5,3,1,0,1,1,0,1,0,0,1
1325,5,3,1,0,1,1,0,1,0,0,1
1326,16,3,2,0,1,1,0,1,0,0,1
1327,5,3,2,0,1,1,0,1,0,0,1
1328,5,3,2,0,1,1,0,1,0,0,1
1329,8,3,2,0,1,1,0,1,0,0,1
1330,16,3,5,0,1,1,0,1,0,0,1
1331,5,3,1,0,1,1,0,1,0,0,1
1332,5,3,1,0,1,1,0,1,0,0,1
1333,5,3,5,0,1,1,0,1,0,0,1
1334,5,3,2,0,1,1,0,1,0,0,1
1335,5,3,1,0,1,1,0,1,0,0,1
1336,5,3,1,0,1,1,0,1,0,0,1
1337,5,3,1,0,1,1,0,1,0,0,1
1338,5,3,1,0,1,1,0,1,0,0,1
1339,5,3,2,0,1,1,0,1,0,0,1
1340,5,3,2,0,1,1,0,1,0,0,1
1341,5,3,2,0,1,1,0,1,0,0,1
1342,5,3,3,0,1,1,0,1,0,0,1
1343,5,3,1,0,1,1,0,1,0,0,1
1344,5,3,1,0,1,1,0,1,0,0,1
1345,5,3,2,0,1,1,0,1,0,0,1
1346,11,3,1,0,1,1,0,1,0,0,1
1347,7,1,1,1,0,1,0,1,0,0,1
1348,7,1,1,1,0,1,0,1,0,0,1
1350,2,1,3,1,0,1,0,1,0,0,1
1351,2,1,1,1,0,1,0,0,1,0,1
1352,2,1,1,1,0,1,0,1,0,0,1
1353,2,1,1,1,0,1,0,1,0,0,1
1354,2,1,1,1,0,1,0,1,0,0,1
1355,10,1,1,1,0,1,0,1,0,0,1
1356,4,1,1,1,0,1,0,1,0,0,1
1357,4,1,1,1,0,1,0,1,0,0,1
1360,6,1,1,0,1,1,0,0,1,0,1
1361,20,1,1,1,0,1,0,1,0,0,1
1362,13,1,1,1,0,1,0,1,0,0,1
1363,7,1,1,1,0,1,0,0,1,0,1
1364,3,1,1,0,1,1,0,1,0,0,1
1365,3,1,1,0,1,1,0,0,1,0,1
1366,3,1,3,0,1,1,0,1,0,0,1
1367,3,1,1,0,1,1,0,0,1,0,1
1368,3,1,1,0,1,1,0,1,0,0,1
1370,3,1,1,0,1,1,0,0,1,0,1
